File,Frame,Label,EAR,Eyebrows_Frown,Eyebrows_Raise,Lips_Up,Lips_Protruded,Head_Turn
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,450,truth,0.26253094328410287,40.11234224026316,19.333333333333343,50.635955604688654,1.4142135623730951,27.984788092828538
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,460,truth,0.28378833724287356,38.118237105091836,21.5,50.80354318352215,0.0,28.118782566771678
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,500,truth,0.27388276952732393,39.05124837953327,20.083333333333343,49.8196748283246,8.0,29.737220701155465
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,510,truth,0.2769663293912275,41.10960958218893,19.5,52.172789842982326,1.0,33.22493099009069
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,520,truth,0.22890053657481027,38.05259518088089,21.75,52.61178575186362,5.0,26.237949383750987
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,530,truth,0.24487741863982238,38.118237105091836,21.0,49.8196748283246,3.0,27.106938627017477
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,540,truth,0.2671540235785897,42.01190307520001,20.0,48.83646178829912,1.0,30.23321266757747
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,550,truth,0.2797180616609496,42.01190307520001,18.416666666666686,51.419840528729765,1.0,30.229470292145223
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,560,truth,0.13449273127470382,41.012193308819754,23.833333333333314,50.0,1.4142135623730951,37.143069497718884
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,570,truth,0.236050889371247,37.013511046643494,21.75,51.62363799656123,2.0,26.835982560500987
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,580,truth,0.20796133706217357,40.0,20.666666666666657,59.135437767890075,2.0,19.569046318933054
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,590,truth,0.2739946844551549,38.0,21.916666666666657,50.99019513592785,1.0,26.688279777656106
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,610,truth,0.2912779211142708,38.01315561749642,22.166666666666686,54.12947441089743,9.055385138137417,24.589130924775
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,620,truth,0.10692331358077369,40.0,28.083333333333343,46.87216658103186,7.0,23.648851367158457
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,630,truth,0.0794327010929301,41.012193308819754,27.833333333333314,47.16990566028302,0.0,2.0537712400535497
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,650,truth,0.2554074587027639,39.05124837953327,23.0,53.46026561849464,7.0710678118654755,24.81540191289706
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,660,truth,0.2636505607265145,37.05401462729781,21.5,52.23983154643591,11.0,21.917021632745573
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,670,truth,0.2883481569994979,39.0,22.583333333333314,53.36665625650534,1.4142135623730951,29.41430359976294
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,680,truth,0.29820797096272933,38.01315561749642,23.416666666666657,55.362442142665635,4.123105625617661,34.20987391627105
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,690,truth,0.2904326005118013,37.013511046643494,23.166666666666686,49.040799340956916,9.0,23.524611613627684
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,710,truth,0.2953954119234494,40.049968789001575,23.166666666666686,55.08175741568164,1.0,27.996473929373302
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,720,truth,0.30759260500908653,38.01315561749642,23.916666666666657,50.44799302251776,1.0,28.466233590256905
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,730,truth,0.29119005314403457,38.05259518088089,23.833333333333343,49.64876634922564,0.0,11.811247949570507
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,740,truth,0.28560764142126993,39.01281840626232,23.083333333333343,50.92150822589606,1.0,22.122785645984735
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,750,truth,0.2284859480130444,38.63935817272331,20.833333333333314,35.35533905932738,1.4142135623730951,21.82918110880125
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,760,truth,0.10938651081924135,38.05259518088089,25.5,52.392747589718944,2.0,34.616287760968085
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,780,truth,0.24704831830801205,39.01281840626232,24.166666666666657,47.29693436154187,5.0,20.88053846579613
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,790,truth,0.2651073789857795,38.05259518088089,23.0,49.49747468305833,8.0,22.690460286197073
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,800,truth,0.29080278157760564,38.01315561749642,22.5,51.478150704935004,0.0,25.561556438990458
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,810,truth,0.26936953079881254,39.11521443121589,21.833333333333343,51.478150704935004,1.4142135623730951,24.549957883088183
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,820,truth,0.2886843454052229,39.05124837953327,22.0,51.35172830587107,6.0,24.405273484205694
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,830,truth,0.3100293517529087,40.11234224026316,23.416666666666657,51.15662224971465,1.0,-5.5645156801521125
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,840,truth,0.15898229565318192,38.118237105091836,24.333333333333343,43.41658669218482,5.0,11.633301252622523
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,850,truth,0.23689479961727988,38.3275357934736,21.5,53.08483775994799,1.0,20.73811855269132
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,860,truth,0.2558990076017661,38.3275357934736,22.416666666666657,53.08483775994799,7.0,21.76661169734794
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,870,truth,0.25814949107737667,37.21558813185679,21.25,50.08991914547278,10.0,19.705706157732664
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_006.mp4,880,truth,0.2696564620633231,39.20459156782532,20.916666666666657,47.38143096192854,8.06225774829855,28.20680917514055
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,0,truth,0.29056498146865506,49.01020301937138,23.25,58.855755878248644,10.0,25.01313365692762
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,10,truth,0.32637420552821483,49.01020301937138,25.5,58.54912467321779,13.0,22.850347037240283
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,20,truth,0.3173649511818959,49.0,24.916666666666657,57.706152185014034,14.0,24.958322049088054
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,30,truth,0.14423312542332506,51.03920062069938,29.25,65.37583651472461,15.0,27.004534296067092
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,40,truth,0.31032901991050404,49.36598018878993,31.0,54.3323108288245,6.082762530298219,-8.324371383120123
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,50,truth,0.2778125276233585,49.16299421312742,29.083333333333343,58.54912467321779,10.0,1.5244423314580189
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,60,truth,0.21118222518162744,46.87216658103186,26.083333333333343,59.07622195096772,11.180339887498949,34.39275111572517
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,70,truth,0.28916224659820783,46.69047011971501,23.25,60.03332407921454,24.331050121192877,30.812938498470103
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,80,truth,0.28725294667947643,46.389654018972806,23.666666666666657,62.00806399170998,13.152946437965905,30.591299019291796
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,90,truth,0.289665550005321,47.51841748206689,21.416666666666657,64.00781202322104,18.24828759089466,32.916529162164025
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,100,truth,0.32345935460931285,46.69047011971501,22.166666666666657,64.00781202322104,4.0,30.195489974309368
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,110,truth,0.3454497766050547,49.49747468305833,26.5,57.07889277132134,8.06225774829855,24.667805414756614
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,120,truth,0.31786415761038295,47.51841748206689,26.416666666666657,55.00909015790027,9.055385138137417,27.62872905998657
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,130,truth,0.3232114525247458,50.635955604688654,26.25,55.08175741568164,5.0990195135927845,30.84149312484368
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,140,truth,0.3148605768195736,47.67598976424087,25.083333333333343,57.0350769263968,6.0,28.141826518297066
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,150,truth,0.3229596116121931,49.03060268852505,25.916666666666657,58.137767414994535,5.0990195135927845,31.328460788445838
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,160,truth,0.1233335314788426,47.67598976424087,28.833333333333343,61.204574992397426,2.23606797749979,25.143117119791285
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,170,truth,0.19280740328908305,46.389654018972806,27.75,60.03332407921454,7.0,18.420873911205845
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,180,truth,0.2222993096338407,45.27692569068709,27.25,60.00833275470999,16.0312195418814,26.665681515535596
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,190,truth,0.2403687343140805,47.16990566028302,27.916666666666686,60.207972893961475,30.14962686336267,28.061722528462866
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,200,truth,0.3030828457328809,47.38143096192854,28.416666666666657,68.06614430096654,5.0990195135927845,49.32607006015067
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,210,truth,0.32696592248418155,51.0098029794274,31.083333333333343,62.64982043070834,3.1622776601683795,22.55204599090223
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,220,truth,0.3346056132538998,52.03844732503075,32.5,55.31726674375732,2.23606797749979,25.279443737676175
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,230,truth,0.3467687522823723,51.088159097779204,32.25,57.706152185014034,1.4142135623730951,23.545620811407474
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,240,truth,0.3134254396692405,48.093658625644196,26.75,63.953107821277925,1.0,21.474189615423512
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,250,truth,0.10918866058675138,47.095647357266465,30.0,56.515484603779164,11.0,19.84247999732891
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,260,truth,0.17033750423453353,44.384682042344295,29.166666666666657,48.507731342539614,0.0,-23.22553962594172
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,270,truth,0.2782974165275105,47.51841748206689,25.166666666666686,54.70831746635972,3.1622776601683795,1.3724200786977576
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,280,truth,0.18921321041344813,47.095647357266465,26.333333333333343,59.481089431852205,20.0,26.715596215190857
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,290,truth,0.11980811052534981,45.09988913511872,31.0,65.0,1.0,33.36901579724848
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,300,truth,0.2874292307726165,45.39823785126467,24.833333333333343,62.76941930590086,6.324555320336759,20.614232933788557
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,310,truth,0.1939370040620227,46.2709412050371,26.833333333333343,62.96824596572466,6.082762530298219,24.732279393989714
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,320,truth,0.2915421369984401,47.01063709417264,27.666666666666657,61.68468205316454,1.4142135623730951,20.315546442545724
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,330,truth,0.30360482711239356,49.09175083453431,27.5,62.297672508690084,5.0990195135927845,23.360708098250825
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,340,truth,0.29459221605605646,50.35871324805669,26.583333333333343,60.74537019394976,3.0,20.67395735483987
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,350,truth,0.2736276644449729,48.093658625644196,30.916666666666686,61.61168720299745,2.23606797749979,23.356927019956757
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,360,truth,0.2326385398897382,48.093658625644196,30.0,55.731499172371095,13.038404810405298,34.63116704239252
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,370,truth,0.3273985807342039,47.0,32.83333333333334,57.48912940721924,10.04987562112089,30.903873891038018
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,380,truth,0.3627381182273901,50.039984012787215,33.08333333333334,61.5223536610881,1.0,14.306017879231575
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,390,truth,0.33989430669226184,49.040799340956916,30.5,60.207972893961475,1.0,26.98078821934429
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,400,truth,0.31473049502667155,48.373546489791295,26.0,58.855755878248644,7.0,37.26496260419549
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,410,truth,0.31781815530909163,47.095647357266465,26.0,57.87054518492115,0.0,24.173720003038596
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,420,truth,0.3263037328789014,46.17358552246078,25.416666666666657,58.69412236331676,9.055385138137417,33.29063725129362
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,430,truth,0.32265149560512363,48.041648597857254,29.666666666666657,53.75872022286245,3.0,14.513102256218403
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,440,truth,0.2978558055934475,48.010415536631214,26.333333333333314,58.855755878248644,6.082762530298219,28.9503599083003
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,450,truth,0.3084119386868362,50.039984012787215,26.416666666666657,59.22837157984339,3.0,25.6313961475756
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,460,truth,0.3246600079131293,48.041648597857254,27.916666666666657,51.97114584074513,3.1622776601683795,23.17462240623354
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,470,truth,0.2962650913735422,49.040799340956916,25.416666666666657,54.74486277268398,4.0,25.606034785079515
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,480,truth,0.32080336863483205,48.010415536631214,25.833333333333343,56.568542494923804,1.0,25.995874467481144
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,490,truth,0.28938504014553923,50.039984012787215,25.833333333333314,59.841457201508724,5.0,29.31032012644465
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,500,truth,0.2970169979962146,51.088159097779204,25.083333333333314,62.64982043070834,3.0,26.75221250299056
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,510,truth,0.2901469265940631,52.009614495783374,26.75,61.98386886924694,5.0,27.949736229630773
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,520,truth,0.1936734219238438,47.042533945356304,27.75,60.01666435249463,4.0,36.66508627368507
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,530,truth,0.21137833106483722,48.010415536631214,27.833333333333314,59.90826320300064,6.0,27.31744666439718
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,540,truth,0.28182990353069637,48.010415536631214,28.166666666666686,56.32051136131489,6.082762530298219,28.84443852218334
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,550,truth,0.303936438152016,50.0,28.583333333333314,55.10898293381942,9.0,23.21789330524514
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,560,truth,0.3063974519504313,50.00999900019995,30.333333333333343,60.207972893961475,7.0,25.434368195236516
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,570,truth,0.3224956566280297,50.0,32.66666666666666,59.22837157984339,1.0,20.12157844478088
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,580,truth,0.3178062848182046,50.0,30.0,56.04462507680822,0.0,28.679859344042114
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,590,truth,0.30818047270711924,50.0,27.416666666666657,57.723478758647246,4.0,24.61202171326299
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,600,truth,0.30315613138001607,50.039984012787215,26.5,56.293871780150276,7.0710678118654755,25.882191435715924
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,610,truth,0.3142639501108278,50.00999900019995,26.25,60.876925020897694,3.0,21.87946123987146
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,620,truth,0.22159740860758603,48.010415536631214,31.083333333333314,64.13267497929586,0.0,34.43043050517585
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,630,truth,0.30800941010949673,48.041648597857254,33.083333333333314,58.9406481131655,3.0,29.79538462109342
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,640,truth,0.32894105455598355,50.00999900019995,31.166666666666686,63.56099432828282,0.0,27.927594584852983
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,650,truth,0.3084426053147046,50.00999900019995,29.25,63.953107821277925,9.055385138137417,29.25745600939841
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,660,truth,0.3382755746533995,48.093658625644196,33.166666666666686,63.34824385884742,2.0,18.056407558937224
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,670,truth,0.3181149521406146,50.00999900019995,33.41666666666666,57.271284253105414,9.0,21.573187269899222
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,680,truth,0.31148641665504684,48.0,31.0,66.49060083951716,0.0,26.96286818175726
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,690,truth,0.33224277817247283,49.0,34.5,55.31726674375732,1.0,22.0463969332896
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,700,truth,0.3336047105475697,51.03920062069938,33.5,57.3149195236284,4.0,8.61415181072438
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,710,truth,0.3311009390006018,53.03772242470448,33.58333333333334,57.42821606144492,1.0,9.567832738617156
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,720,truth,0.3191864770881467,50.00999900019995,34.083333333333314,57.42821606144492,1.0,12.884146719551609
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,730,truth,0.3378000979931314,50.00999900019995,32.5,60.40695324215582,5.0,6.653349290423961
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,740,truth,0.3260942233405393,50.15974481593781,32.916666666666686,57.706152185014034,4.123105625617661,2.252650382717192
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,750,truth,0.2943655734313879,48.093658625644196,29.25,54.3323108288245,3.0,-4.967818016491762
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,760,truth,0.3428706830579542,51.15662224971465,27.75,58.54912467321779,1.0,-9.42686277081242
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,770,truth,0.3388760703710879,48.25971404805462,30.166666666666657,54.3415126767741,1.0,-7.77083354065455
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,780,truth,0.3276058972460883,49.16299421312742,30.583333333333314,58.463663928973865,2.23606797749979,-5.795675720717767
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,790,truth,0.3407763765889258,50.00999900019995,30.666666666666686,53.23532661682466,7.0,-3.4503341109702603
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,800,truth,0.27763827682082914,50.15974481593781,26.916666666666686,59.07622195096772,14.035668847618199,13.649886028183403
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,810,truth,0.31540992316427974,53.150729063673246,24.916666666666657,59.135437767890075,17.26267650163207,12.867957138270455
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,820,truth,0.30855329128233855,46.04345773288535,28.166666666666657,62.12889826803627,6.082762530298219,27.655783733367045
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,840,truth,0.22018418948397783,55.00909015790027,23.916666666666686,56.753854494650845,13.038404810405298,16.791135387761415
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,850,truth,0.2943998508284146,48.010415536631214,29.833333333333314,56.04462507680822,11.0,29.622276655327227
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,860,truth,0.36115413687422776,49.040799340956916,30.833333333333343,59.77457653551382,12.041594578792296,22.74825619920159
/content/drive/MyDrive/Capstone/dataset/Truthful/trial_truth_005.mp4,870,truth,0.32545720505443,47.042533945356304,30.166666666666686,55.78530272392541,8.06225774829855,23.716790257984457
